stn,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,frshtt,cldp,winddir
764050,2021-01-27,12:20:50,5.2,-3.6,1011.9,1014.9,27.3,20.1,0.0,0.0,000000,83.0,248
764990,2021-01-27,12:20:50,10.1,7.4,1010.5,1018.1,42.3,8.2,0.0,0.0,000000,2.3,144
767260,2021-01-27,12:20:50,14.4,-3.2,843.2,1012.6,15.7,1.2,0.0,0.0,000000,29.3,169
763820,2021-01-27,12:20:50,4.2,-7.1,929.6,1015.3,13.8,5.4,0.01,0.0,010000,99.0,55
766250,2021-01-27,12:20:50,8.4,0.2,899.1,985.2,10.3,14.0,0.02,0.0,010000,95.9,237
764056,2021-01-27,12:20:50,10.6,-1.0,1014.9,1019.2,9.6,15.7,0.0,0.0,000000,95.7,22
768485,2021-01-27,12:20:50,21.5,14.1,1007.3,1004.7,11.6,9.3,0.0,0.0,000000,11.6,220
764591,2021-01-27,12:20:50,6.0,3.3,1021.3,1014.2,15.4,3.9,0.0,0.0,000000,76.0,133
763420,2021-01-27,12:20:50,4.4,-4.6,980.1,1016.5,20.0,6.4,0.01,0.0,010000,78.7,107
766443,2021-01-27,12:20:50,20.4,16.9,1005.0,1010.9,9.9,26.1,0.0,0.0,000000,92.9,317
764055,2021-01-27,12:20:50,5.0,-2.3,997.8,1004.5,18.0,9.0,0.0,0.0,000000,83.0,79
764580,2021-01-27,12:20:50,4.8,0.6,1015.1,1015.6,13.1,5.7,0.0,0.0,000000,49.1,336
764593,2021-01-27,12:20:50,2.8,-2.8,1006.9,1007.5,14.8,9.1,0.0,0.0,000000,92.7,61
767584,2021-01-27,12:20:50,19.0,12.8,1005.6,1003.9,12.2,9.0,0.0,0.0,000000,52.6,10
763503,2021-01-27,12:20:50,12.1,6.9,1012.7,1008.7,11.4,15.8,0.22,0.0,010000,50.0,276
763993,2021-01-27,12:20:50,13.4,8.8,1009.4,1012.4,10.9,16.1,0.0,0.0,000000,71.8,294
763943,2021-01-27,12:20:50,7.1,-1.6,1009.9,1010.4,13.7,11.9,0.42,0.0,010000,68.0,341
763940,2021-01-27,12:20:50,6.1,-1.7,1008.9,1008.7,13.6,12.6,0.0,0.0,000000,70.5,341
763944,2021-01-27,12:20:50,8.1,5.6,1012.1,1012.6,10.5,7.3,0.0,0.0,000000,49.4,31
762430,2021-01-27,12:20:50,4.7,-3.5,990.6,1020.1,14.3,10.3,0.04,0.0,010000,80.9,11
767441,2021-01-27,12:20:50,20.2,18.3,1006.4,1042.8,9.8,3.0,0.0,0.0,000000,84.4,66
762250,2021-01-27,12:20:50,2.1,-11.2,1003.3,1015.0,42.6,10.1,0.0,0.0,000000,83.1,338
762253,2021-01-27,12:20:50,0.6,-16.7,1010.4,1002.0,13.7,14.4,0.0,0.0,000000,3.6,255
762530,2021-01-27,12:20:50,4.3,-4.4,1004.6,1017.6,17.0,7.2,0.01,0.0,010000,50.0,5
764915,2021-01-27,12:20:50,11.7,3.4,1012.3,1010.0,16.9,17.7,0.0,0.0,000000,30.5,51
760013,2021-01-27,12:20:50,4.9,0.0,1015.3,1013.3,11.2,8.0,0.0,0.0,000000,24.2,204
762555,2021-01-27,12:20:50,10.3,2.2,1000.0,994.2,15.6,7.1,0.0,0.0,000000,67.9,48
762550,2021-01-27,12:20:50,7.4,-10.2,1031.5,1013.8,35.6,3.0,0.0,0.0,000000,47.5,350
766950,2021-01-27,12:20:50,18.3,13.7,1015.1,1017.1,10.3,12.9,0.02,0.0,010000,50.9,207
760754,2021-01-27,12:20:50,15.3,11.1,1023.7,1015.9,11.3,6.8,0.0,0.0,000000,15.2,21
766920,2021-01-27,12:20:50,20.3,16.0,1020.0,1022.0,4.4,11.0,0.0,0.0,000000,66.3,203
762580,2021-01-27,12:20:50,2.5,-5.7,1011.9,1016.8,13.2,5.5,0.0,0.0,000000,40.1,83
760753,2021-01-27,12:20:50,2.9,-5.4,1005.1,1014.3,14.7,12.0,0.0,0.0,000000,2.4,345
768053,2021-01-27,12:20:50,22.4,17.5,993.4,990.6,10.0,4.4,0.0,0.0,000000,26.6,228
768056,2021-01-27,12:20:50,22.5,15.1,1015.7,1010.8,12.3,7.3,0.0,0.0,000000,66.6,17
767383,2021-01-27,12:20:50,19.5,17.3,1011.2,1015.4,11.6,16.2,0.0,0.0,000000,70.5,19
766850,2021-01-27,12:20:50,5.3,-6.0,787.6,1012.5,14.8,9.1,0.04,0.0,010000,50.0,349
766870,2021-01-27,12:20:50,10.2,7.0,873.3,1022.7,9.9,3.3,0.0,0.0,000000,5.0,326
769043,2021-01-27,12:20:50,21.9,16.4,1001.3,1003.5,14.5,10.3,0.0,0.0,000000,44.4,223
765560,2021-01-27,12:20:50,4.2,-4.9,910.1,1011.9,17.6,13.1,0.0,0.0,000000,18.4,201
766790,2021-01-27,12:20:50,3.3,-10.4,780.4,1015.2,12.8,7.6,0.05,0.0,010000,50.0,312
765255,2021-01-27,12:20:50,0.6,-12.7,992.1,1000.7,16.1,15.0,0.0,0.0,000000,21.8,30
761300,2021-01-27,12:20:50,-1.6,-13.7,1040.5,1022.6,40.0,5.2,0.0,0.0,100000,49.9,269
765390,2021-01-27,12:20:50,4.0,-5.1,847.2,1013.6,13.1,8.8,0.01,0.0,010000,50.0,57
765906,2021-01-27,12:20:50,19.2,15.8,1010.3,1010.7,11.3,16.3,0.11,0.0,010000,50.0,160
763900,2021-01-27,12:20:50,3.0,-4.1,823.4,1014.5,10.4,12.0,0.06,0.0,010000,50.0,216
763050,2021-01-27,12:20:50,13.7,8.9,1016.6,1017.1,17.1,4.6,0.0,0.0,000000,50.9,292
768430,2021-01-27,12:20:50,14.0,8.4,952.8,1017.9,11.1,18.0,0.01,0.0,010000,74.9,231
765710,2021-01-27,12:20:50,4.2,-7.0,968.8,1013.6,17.4,9.2,0.02,0.0,010000,50.0,329
766133,2021-01-27,12:20:50,2.7,-9.8,1014.4,1010.4,14.5,5.5,0.0,0.0,000000,97.2,8
765480,2021-01-27,12:20:50,14.3,10.4,1019.6,1022.6,14.6,1.9,0.0,0.0,000000,43.5,43
767410,2021-01-27,12:20:50,19.9,16.1,1013.8,1014.0,7.5,9.3,0.06,0.0,010000,60.5,110
763615,2021-01-27,12:20:50,10.8,1.8,1013.3,1017.0,17.3,9.2,0.0,0.0,000000,33.4,148
766655,2021-01-27,12:20:50,11.7,6.6,993.4,1013.6,14.5,7.7,0.25,0.0,010000,50.0,15
765905,2021-01-27,12:20:50,20.3,9.3,1019.1,1013.8,12.4,12.2,0.0,0.0,000000,89.8,286
767433,2021-01-27,12:20:50,20.0,15.1,1005.3,1006.8,9.8,13.4,0.01,0.0,010000,50.0,101
766913,2021-01-27,12:20:50,18.7,14.6,1013.6,1008.8,9.4,18.1,0.15,0.0,010000,50.0,229
761510,2021-01-27,12:20:50,7.0,4.5,1006.1,1023.2,26.9,29.0,0.0,0.0,000000,9.0,69
760610,2021-01-27,12:20:50,10.3,5.6,1004.3,1012.4,40.8,14.0,0.0,0.0,000000,73.7,345
766534,2021-01-27,12:20:50,9.2,4.8,997.5,1003.0,14.0,11.0,0.0,0.0,000000,49.7,212
764125,2021-01-27,12:20:50,7.6,-6.4,984.7,975.4,11.3,9.9,0.0,0.0,000000,52.4,284
766793,2021-01-27,12:20:50,5.7,-5.4,1005.9,1005.3,12.0,9.0,0.0,0.0,000000,50.2,198
766127,2021-01-27,12:20:50,14.6,13.0,1014.0,1018.8,6.7,8.5,0.0,0.0,000000,60.2,191
766910,2021-01-27,12:20:50,15.8,11.6,1012.4,1014.6,9.7,14.8,0.0,0.0,000000,81.7,344
764120,2021-01-27,12:20:50,9.1,1.4,1012.3,1015.2,16.4,6.8,0.06,0.0,010000,68.6,115
768556,2021-01-27,12:20:50,21.7,17.1,1011.9,1016.5,15.7,12.8,0.0,0.0,000000,26.1,285
766540,2021-01-27,12:20:50,7.6,3.6,1014.9,1015.3,6.3,8.4,0.0,0.0,000000,19.7,327
766493,2021-01-27,12:20:50,20.9,16.9,1013.9,1014.9,13.4,17.2,0.04,0.0,010000,50.0,206
766490,2021-01-27,12:20:50,11.7,7.6,992.7,1017.7,12.8,16.5,1.33,0.0,010000,99.4,7
766491,2021-01-27,12:20:50,12.7,6.2,1014.8,1005.4,12.8,8.4,0.0,0.0,000000,86.5,153
766013,2021-01-27,12:20:50,7.6,3.1,1011.5,1007.2,17.1,8.3,0.0,0.0,000000,17.0,54
762863,2021-01-27,12:20:50,3.6,-4.7,1003.3,1011.7,12.6,12.1,0.0,0.0,000000,63.1,38
766546,2021-01-27,12:20:51,13.4,11.9,1006.2,1001.5,12.1,4.6,0.0,0.0,000000,41.3,145
768556,2021-01-27,12:20:51,23.2,16.6,1011.9,1016.5,15.7,12.8,0.0,0.0,000000,26.2,284
767433,2021-01-27,12:20:51,20.0,16.0,1005.2,1006.8,9.9,13.4,0.01,0.0,010000,50.0,101
766013,2021-01-27,12:20:51,7.6,4.2,1011.5,1007.2,17.2,8.4,0.0,0.0,000000,17.0,54
765480,2021-01-27,12:20:51,13.7,10.4,1019.6,1022.7,14.6,1.9,0.0,0.0,000000,43.4,43
762250,2021-01-27,12:20:51,2.6,-9.6,1003.3,1015.0,42.5,10.2,0.0,0.0,000000,83.1,337
765710,2021-01-27,12:20:51,4.2,-8.7,968.8,1013.6,17.4,9.3,0.02,0.0,010000,50.0,330
762253,2021-01-27,12:20:51,0.6,-16.7,1010.5,1002.1,13.7,14.3,0.0,0.0,000000,3.6,256
764235,2021-01-27,12:20:51,1.4,-6.8,995.4,1018.7,19.1,6.4,0.0,0.0,000000,87.2,96
763820,2021-01-27,12:20:51,3.7,-7.1,929.6,1015.3,13.8,5.4,0.01,0.0,010000,99.0,54
766534,2021-01-27,12:20:51,10.3,4.8,997.5,1003.0,14.0,11.1,0.0,0.0,000000,49.7,212
768485,2021-01-27,12:20:51,21.5,14.1,1007.2,1004.7,11.7,9.4,0.0,0.0,000000,11.6,220
762430,2021-01-27,12:20:51,4.7,-1.7,990.6,1020.1,14.2,10.4,0.04,0.0,010000,80.9,11
762580,2021-01-27,12:20:51,3.0,-8.3,1011.9,1016.8,13.3,5.4,0.0,0.0,000000,40.0,83
760500,2021-01-27,12:20:51,6.1,3.8,1027.2,1018.4,25.3,1.0,0.0,0.0,000000,36.5,7
765906,2021-01-27,12:20:51,20.1,14.9,1010.3,1010.8,11.2,16.2,0.11,0.0,010000,50.0,160
766133,2021-01-27,12:20:51,2.7,-9.8,1014.3,1010.4,14.4,5.6,0.0,0.0,000000,97.2,8
766127,2021-01-27,12:20:51,15.3,12.3,1014.0,1018.7,6.6,8.5,0.0,0.0,000000,60.2,191
769043,2021-01-27,12:20:51,22.9,16.4,1001.3,1003.5,14.5,10.2,0.0,0.0,000000,44.4,223
764591,2021-01-27,12:20:51,6.0,3.3,1021.2,1014.2,15.5,3.8,0.0,0.0,000000,76.1,133
764580,2021-01-27,12:20:51,4.8,0.6,1015.1,1015.6,13.1,5.7,0.0,0.0,000000,49.1,336
764593,2021-01-27,12:20:51,2.8,-2.8,1006.9,1007.6,14.7,9.2,0.0,0.0,000000,92.6,62
768430,2021-01-27,12:20:51,13.6,7.0,952.8,1017.9,11.2,18.1,0.01,0.0,010000,74.9,230
763993,2021-01-27,12:20:51,14.4,7.9,1009.4,1012.4,11.0,16.2,0.0,0.0,000000,71.9,294
763943,2021-01-27,12:20:51,7.1,-0.3,1009.9,1010.5,13.7,12.0,0.42,0.0,010000,67.9,341
763940,2021-01-27,12:20:51,6.1,-1.7,1008.9,1008.8,13.6,12.5,0.0,0.0,000000,70.5,340
763944,2021-01-27,12:20:51,8.1,4.5,1012.1,1012.6,10.4,7.3,0.0,0.0,000000,49.4,31
761300,2021-01-27,12:20:51,-1.6,-11.5,1040.3,1022.7,40.1,5.2,0.0,0.0,100000,49.9,270
762863,2021-01-27,12:20:51,2.7,-6.0,1003.2,1011.7,12.5,12.1,0.0,0.0,000000,63.0,38
760013,2021-01-27,12:20:51,4.9,0.0,1015.2,1013.4,11.3,7.9,0.0,0.0,000000,24.2,204
766440,2021-01-27,12:20:51,17.4,10.3,1014.3,1017.1,11.2,14.1,0.02,0.0,010000,50.0,120
766443,2021-01-27,12:20:51,20.4,16.9,1004.8,1010.9,10.0,26.0,0.0,0.0,000000,92.9,317
766580,2021-01-27,12:20:51,9.7,-4.2,964.8,1009.9,17.4,8.4,0.0,0.0,000000,35.4,186
764990,2021-01-27,12:20:51,10.7,5.6,1010.5,1018.1,42.3,8.3,0.0,0.0,000000,2.4,145
763050,2021-01-27,12:20:51,14.4,8.9,1016.6,1017.1,17.1,4.5,0.0,0.0,000000,50.9,293
765255,2021-01-27,12:20:51,0.6,-14.9,992.1,1001.0,16.1,15.1,0.0,0.0,000000,21.8,29
763900,2021-01-27,12:20:51,3.0,-5.8,823.4,1014.5,10.5,12.1,0.06,0.0,010000,50.0,215
763503,2021-01-27,12:20:51,11.7,6.9,1012.6,1008.6,11.4,15.9,0.22,0.0,010000,50.0,276
766950,2021-01-27,12:20:51,18.3,12.5,1015.1,1017.1,10.3,13.0,0.02,0.0,010000,50.9,208
766920,2021-01-27,12:20:51,19.2,16.0,1020.1,1022.0,4.4,11.1,0.0,0.0,000000,66.3,203
762530,2021-01-27,12:20:51,3.5,-5.7,1004.7,1017.6,17.0,7.3,0.01,0.0,010000,50.1,5
766913,2021-01-27,12:20:51,18.7,14.6,1013.6,1008.9,9.3,18.2,0.15,0.0,010000,50.0,229
766910,2021-01-27,12:20:51,15.8,12.5,1012.4,1014.6,9.8,14.9,0.0,0.0,000000,81.7,344
766850,2021-01-27,12:20:51,5.3,-4.2,787.6,1012.5,14.8,9.1,0.04,0.0,010000,50.0,349
766870,2021-01-27,12:20:51,10.2,7.0,873.3,1022.7,10.0,3.3,0.0,0.0,000000,5.0,326
765390,2021-01-27,12:20:51,3.8,-5.1,847.2,1013.6,13.2,8.7,0.01,0.0,010000,50.0,58
764915,2021-01-27,12:20:51,10.9,2.0,1012.2,1010.0,16.8,17.6,0.0,0.0,000000,30.4,51
765773,2021-01-27,12:20:51,7.8,-4.0,1013.7,1009.3,13.3,9.2,0.0,0.0,000000,22.2,27
767500,2021-01-27,12:20:51,18.6,15.0,1013.1,1014.6,11.3,13.6,0.1,0.0,010000,63.7,80
767502,2021-01-27,12:20:51,22.1,17.7,1012.3,1020.7,10.6,34.3,0.0,0.0,000000,16.2,329
767493,2021-01-27,12:20:51,21.0,17.4,1007.6,1013.6,10.5,18.0,0.0,0.0,000000,85.3,23
760754,2021-01-27,12:20:51,14.6,11.1,1023.7,1015.9,11.3,6.7,0.0,0.0,000000,15.2,20
760753,2021-01-27,12:20:51,2.6,-6.7,1005.2,1014.3,14.7,11.9,0.0,0.0,000000,2.3,345
765494,2021-01-27,12:20:51,18.5,16.7,987.5,1011.1,8.1,2.3,0.0,0.0,000000,69.9,303
765493,2021-01-27,12:20:51,16.8,12.8,1016.1,1013.0,9.6,15.1,0.0,0.0,000000,51.7,39
765491,2021-01-27,12:20:51,11.8,7.6,1050.8,1034.9,10.8,6.0,0.0,0.0,000000,42.3,200
764050,2021-01-27,12:20:51,4.2,-3.6,1011.9,1014.9,27.2,20.2,0.0,0.0,000000,83.0,248
765560,2021-01-27,12:20:51,4.6,-7.2,910.1,1011.9,17.5,13.0,0.0,0.0,000000,18.4,200
764055,2021-01-27,12:20:51,5.7,-0.9,997.7,1004.5,18.1,8.9,0.0,0.0,000000,83.1,79
762555,2021-01-27,12:20:51,10.3,1.3,999.7,994.3,15.7,7.0,0.0,0.0,000000,67.9,48
762550,2021-01-27,12:20:51,6.2,-9.2,1031.5,1013.8,35.7,3.0,0.0,0.0,000000,47.5,350
767260,2021-01-27,12:20:51,14.8,-3.2,843.2,1012.6,15.7,1.2,0.0,0.0,000000,29.4,170
764125,2021-01-27,12:20:51,7.6,-4.4,984.8,975.5,11.2,10.0,0.0,0.0,000000,52.4,284
764120,2021-01-27,12:20:51,8.4,1.4,1012.3,1015.2,16.5,6.7,0.06,0.0,010000,68.5,115
761600,2021-01-27,12:20:51,7.1,-4.2,1001.6,1016.6,25.3,3.5,0.0,0.0,000000,90.2,190
766753,2021-01-27,12:20:51,0.3,-6.4,1004.8,1014.1,9.5,6.2,0.0,0.0,000000,46.5,85
760053,2021-01-27,12:20:51,4.1,-5.4,1002.1,1020.5,17.8,3.8,0.0,0.0,000000,8.8,352
767383,2021-01-27,12:20:51,20.8,17.9,1011.2,1015.5,11.5,16.3,0.0,0.0,000000,70.5,19
761510,2021-01-27,12:20:51,7.0,4.5,1006.2,1023.2,26.8,28.8,0.0,0.0,000000,9.1,70
766250,2021-01-27,12:20:51,8.4,0.2,899.1,985.2,10.2,13.9,0.02,0.0,010000,95.9,237
766655,2021-01-27,12:20:51,12.3,6.6,993.5,1013.6,14.5,7.6,0.25,0.0,010000,50.0,14
763615,2021-01-27,12:20:51,10.2,1.8,1013.4,1017.0,17.4,9.2,0.0,0.0,000000,33.4,148
765905,2021-01-27,12:20:51,18.9,9.3,1019.1,1013.8,12.3,12.2,0.0,0.0,000000,89.8,287
766790,2021-01-27,12:20:51,3.3,-10.4,780.4,1015.2,12.8,7.5,0.05,0.0,010000,50.0,313
767410,2021-01-27,12:20:51,18.9,16.7,1013.8,1014.0,7.5,9.2,0.06,0.0,010000,60.6,110
761180,2021-01-27,12:20:51,2.2,-13.0,1014.9,1011.9,40.1,10.5,0.0,0.0,000000,28.8,137
767584,2021-01-27,12:20:51,19.0,13.8,1005.6,1003.9,12.2,9.0,0.0,0.0,000000,52.6,11
766793,2021-01-27,12:20:51,5.7,-5.4,1005.9,1005.3,11.9,9.1,0.0,0.0,000000,50.2,198
763420,2021-01-27,12:20:51,3.7,-4.6,980.1,1016.5,19.9,6.5,0.01,0.0,010000,78.7,107
764056,2021-01-27,12:20:51,11.3,0.0,1015.0,1018.8,9.6,15.7,0.0,0.0,000000,95.7,21
766010,2021-01-27,12:20:51,10.7,6.6,1031.4,1016.0,17.7,5.0,0.0,0.0,000000,25.9,145
767441,2021-01-27,12:20:51,5.2,18.3,1006.5,1043.0,9.9,2.9,0.0,0.0,000000,84.4,66
766011,2021-01-27,12:20:51,8.1,5.3,1025.8,1013.4,15.9,5.2,0.0,0.0,000000,23.9,213
760610,2021-01-27,12:20:51,10.3,5.6,1004.0,1012.4,40.9,14.0,0.0,0.0,000000,73.7,344
768053,2021-01-27,12:20:51,22.4,18.1,993.5,990.5,10.0,4.5,0.0,0.0,000000,26.7,228
768056,2021-01-27,12:20:51,22.5,14.2,1015.7,1010.8,12.4,7.4,0.0,0.0,000000,66.6,16
768053,2021-01-27,12:20:52,22.4,18.1,993.7,990.6,9.9,4.5,0.0,0.0,000000,26.6,228
760500,2021-01-27,12:20:52,6.1,3.0,1027.3,1018.4,25.3,1.0,0.0,0.0,000000,36.5,7
762580,2021-01-27,12:20:52,3.0,-8.3,1011.9,1016.8,13.2,5.5,0.0,0.0,000000,40.1,82
768056,2021-01-27,12:20:52,22.5,14.2,1015.7,1010.8,12.3,7.4,0.0,0.0,000000,66.6,17
767433,2021-01-27,12:20:52,19.3,16.0,1005.3,1006.8,9.8,13.3,0.01,0.0,010000,50.0,101
766913,2021-01-27,12:20:52,17.9,13.7,1013.5,1008.8,9.3,18.4,0.15,0.0,010000,50.0,230
766910,2021-01-27,12:20:52,15.8,11.6,1012.4,1014.6,9.7,14.8,0.0,0.0,000000,81.7,344
763050,2021-01-27,12:20:52,14.4,8.9,1016.6,1017.1,17.1,4.5,0.0,0.0,000000,50.8,293
765710,2021-01-27,12:20:52,3.9,-7.0,968.8,1013.6,17.4,9.2,0.02,0.0,010000,50.0,330
767260,2021-01-27,12:20:52,14.4,-4.8,843.2,1012.6,15.7,1.3,0.0,0.0,000000,29.4,170
767500,2021-01-27,12:20:52,17.7,15.0,1013.1,1014.6,11.2,13.8,0.1,0.0,010000,63.7,80
767502,2021-01-27,12:20:52,22.1,18.4,1012.3,1020.7,10.6,34.5,0.0,0.0,000000,16.2,330
767493,2021-01-27,12:20:52,22.5,16.9,1007.5,1013.5,10.4,18.1,0.0,0.0,000000,85.4,23
763420,2021-01-27,12:20:52,4.4,-4.6,980.2,1016.5,20.0,6.4,0.01,0.0,010000,78.7,107
760013,2021-01-27,12:20:52,5.4,0.0,1015.2,1013.3,11.3,7.8,0.0,0.0,000000,24.2,204
761510,2021-01-27,12:20:52,7.0,3.6,1006.1,1023.2,26.8,28.7,0.0,0.0,000000,9.1,70
766250,2021-01-27,12:20:52,8.4,-1.2,899.1,985.2,10.2,14.0,0.02,0.0,010000,96.0,237
766950,2021-01-27,12:20:52,18.3,13.7,1015.1,1017.2,10.4,12.9,0.02,0.0,010000,50.8,207
764915,2021-01-27,12:20:52,10.9,2.0,1012.3,1010.0,16.9,17.5,0.0,0.0,000000,30.4,51
761300,2021-01-27,12:20:52,-1.6,-13.7,1040.5,1022.7,40.0,5.2,0.0,0.0,100000,49.8,269
761600,2021-01-27,12:20:52,7.1,-5.8,1001.7,1016.6,25.2,3.4,0.0,0.0,000000,90.1,189
765390,2021-01-27,12:20:52,4.0,-3.3,847.2,1013.6,13.3,8.8,0.01,0.0,010000,50.1,58
765773,2021-01-27,12:20:52,7.8,-4.0,1013.7,1009.2,13.3,9.3,0.0,0.0,000000,22.1,27
765480,2021-01-27,12:20:52,14.3,10.9,1019.6,1022.6,14.7,1.9,0.0,0.0,000000,43.4,43
768556,2021-01-27,12:20:52,23.2,16.6,1011.9,1016.5,15.8,12.8,0.0,0.0,000000,26.1,285
767383,2021-01-27,12:20:52,20.8,17.9,1011.2,1015.4,11.6,16.2,0.0,0.0,000000,70.5,19
760053,2021-01-27,12:20:52,4.1,-6.9,1001.9,1020.6,17.7,3.8,0.0,0.0,000000,8.8,352
766790,2021-01-27,12:20:52,3.3,-10.4,780.4,1015.2,12.8,7.6,0.05,0.0,010000,50.0,313
766440,2021-01-27,12:20:52,17.4,10.3,1014.3,1017.1,11.3,14.0,0.02,0.0,010000,50.1,119
765255,2021-01-27,12:20:52,0.6,-14.9,992.1,1000.7,16.1,15.2,0.0,0.0,000000,21.7,30
765494,2021-01-27,12:20:52,17.4,16.0,987.5,1011.2,8.2,2.2,0.0,0.0,000000,69.9,303
767584,2021-01-27,12:20:52,19.0,12.8,1005.6,1003.9,12.1,9.1,0.0,0.0,000000,52.7,11
763900,2021-01-27,12:20:52,3.3,-5.8,823.4,1014.5,10.5,12.0,0.06,0.0,010000,50.0,216
766793,2021-01-27,12:20:52,5.3,-7.0,1005.8,1005.2,12.0,9.0,0.0,0.0,000000,50.2,198
760610,2021-01-27,12:20:52,10.3,5.6,1003.8,1012.4,40.8,14.0,0.0,0.0,000000,73.7,344
766443,2021-01-27,12:20:52,20.4,16.9,1005.0,1010.9,10.1,25.9,0.0,0.0,000000,92.9,317
765493,2021-01-27,12:20:52,16.8,12.2,1016.2,1013.0,9.7,15.0,0.0,0.0,000000,51.7,40
766133,2021-01-27,12:20:52,2.3,-7.8,1014.3,1010.4,14.4,5.5,0.0,0.0,000000,97.2,8
764125,2021-01-27,12:20:52,6.9,-6.4,984.8,975.6,11.3,10.0,0.0,0.0,000000,52.4,285
766753,2021-01-27,12:20:52,0.3,-8.3,1004.7,1014.0,9.4,6.3,0.0,0.0,000000,46.5,86
766920,2021-01-27,12:20:52,20.3,16.8,1020.1,1022.0,4.4,11.2,0.0,0.0,000000,66.3,203
766013,2021-01-27,12:20:52,7.6,3.1,1011.5,1007.2,17.2,8.3,0.0,0.0,000000,16.9,54
766534,2021-01-27,12:20:52,9.2,4.8,997.6,1003.0,14.0,11.2,0.0,0.0,000000,49.7,212
766655,2021-01-27,12:20:52,12.3,6.6,993.6,1013.6,14.5,7.7,0.25,0.0,010000,50.0,15
763820,2021-01-27,12:20:52,3.7,-8.9,929.6,1015.3,13.9,5.4,0.01,0.0,010000,99.0,55
764050,2021-01-27,12:20:52,5.2,-2.2,1011.9,1014.9,27.1,20.3,0.0,0.0,000000,83.0,248
762430,2021-01-27,12:20:52,4.7,-3.5,990.5,1020.2,14.3,10.3,0.04,0.0,010000,80.9,11
768430,2021-01-27,12:20:52,14.0,7.0,952.8,1017.9,11.2,18.3,0.01,0.0,010000,74.9,230
766546,2021-01-27,12:20:52,12.6,11.9,1006.4,1001.0,12.2,4.6,0.0,0.0,000000,41.3,144
766850,2021-01-27,12:20:52,5.1,-4.2,787.6,1012.5,14.7,9.1,0.04,0.0,010000,50.0,349
765491,2021-01-27,12:20:52,11.8,8.5,1050.9,1034.9,10.8,6.2,0.0,0.0,000000,42.3,201
767441,2021-01-27,12:20:52,20.2,17.9,1006.6,1043.1,9.9,3.0,0.0,0.0,000000,84.4,66
764055,2021-01-27,12:20:52,5.7,-2.3,997.8,1004.5,18.2,8.8,0.0,0.0,000000,83.1,79
764120,2021-01-27,12:20:52,9.1,1.4,1012.3,1015.2,16.4,6.8,0.06,0.0,010000,68.6,115
762250,2021-01-27,12:20:52,2.6,-11.2,1003.2,1015.0,42.6,10.2,0.0,0.0,000000,83.1,338
766870,2021-01-27,12:20:52,10.2,7.0,873.3,1022.7,10.1,3.3,0.0,0.0,000000,4.9,327
762863,2021-01-27,12:20:52,2.7,-4.7,1003.3,1011.8,12.5,12.0,0.0,0.0,000000,63.0,39
764990,2021-01-27,12:20:52,10.7,5.6,1010.5,1018.1,42.4,8.2,0.0,0.0,000000,2.4,144
763503,2021-01-27,12:20:52,11.7,5.8,1012.7,1008.6,11.3,15.8,0.22,0.0,010000,50.0,276
766127,2021-01-27,12:20:52,15.3,12.3,1014.1,1018.8,6.7,8.5,0.0,0.0,000000,60.2,191
767410,2021-01-27,12:20:52,19.9,16.7,1013.7,1014.0,7.6,9.3,0.06,0.0,010000,60.6,110
764591,2021-01-27,12:20:52,6.9,2.3,1021.1,1014.2,15.5,3.8,0.0,0.0,000000,76.1,133
762253,2021-01-27,12:20:52,0.8,-14.7,1010.4,1002.1,13.6,14.2,0.0,0.0,000000,3.6,255
762530,2021-01-27,12:20:52,3.5,-5.7,1004.6,1017.6,17.0,7.4,0.01,0.0,010000,50.1,5
763993,2021-01-27,12:20:52,14.4,7.9,1009.5,1012.3,11.0,16.1,0.0,0.0,000000,71.8,294
764580,2021-01-27,12:20:52,3.6,1.7,1015.1,1015.5,13.0,5.7,0.0,0.0,000000,49.1,336
766010,2021-01-27,12:20:52,10.7,7.8,1031.5,1016.0,17.6,5.1,0.0,0.0,000000,26.0,145
762555,2021-01-27,12:20:52,11.1,1.3,999.4,994.2,15.6,6.9,0.0,0.0,000000,67.9,49
763943,2021-01-27,12:20:52,6.6,-0.3,1009.9,1010.5,13.7,12.1,0.42,0.0,010000,67.9,341
768485,2021-01-27,12:20:52,21.5,14.1,1007.2,1004.7,11.7,9.3,0.0,0.0,000000,11.6,221
764593,2021-01-27,12:20:52,3.8,-4.4,1006.9,1007.5,14.8,9.3,0.0,0.0,000000,92.7,62
766011,2021-01-27,12:20:52,8.1,6.1,1025.5,1013.4,15.8,5.1,0.0,0.0,000000,23.8,213
762550,2021-01-27,12:20:52,7.4,-10.2,1031.5,1013.9,35.9,3.0,0.0,0.0,000000,47.5,350
763940,2021-01-27,12:20:52,6.1,-3.0,1008.9,1008.9,13.6,12.6,0.0,0.0,000000,70.5,340
763944,2021-01-27,12:20:52,7.5,4.5,1012.1,1012.7,10.3,7.2,0.0,0.0,000000,49.4,31
769043,2021-01-27,12:20:52,22.9,17.3,1001.4,1003.6,14.5,10.2,0.0,0.0,000000,44.4,223
766580,2021-01-27,12:20:52,9.7,-4.2,964.8,1009.9,17.3,8.3,0.0,0.0,000000,35.4,186
763615,2021-01-27,12:20:52,10.8,1.8,1013.4,1017.0,17.5,9.1,0.0,0.0,000000,33.4,147
